New Mexico,sn93061711,The Tucumcari news and Tucumcari times.,http://chroniclingamerica.loc.gov/lccn/sn93061711.json,659,1907-01-04,1919-12-27,New Mexico--Quay--Tucumcari
New Mexico,sn93061709,The Tucumcari news.,http://chroniclingamerica.loc.gov/lccn/sn93061709.json,59,1905-10-28,1907-01-12,New Mexico--Quay--Tucumcari
New Mexico,sn83045436,La voz del pueblo.,http://chroniclingamerica.loc.gov/lccn/sn83045436.json,1024,1891-01-03,1919-12-27,New Mexico--San Miguel--Las Vegas,New Mexico--Santa Fe--Santa Fe
New Mexico,sn92070405,Western liberal.,http://chroniclingamerica.loc.gov/lccn/sn92070405.json,936,1889-01-04,1918-06-28,New Mexico--Hidalgo--Lordsburg
New Mexico,sn87090065,White Oaks eagle.,http://chroniclingamerica.loc.gov/lccn/sn87090065.json,405,1895-07-18,1903-08-06,New Mexico--Lincoln--White Oaks
New Mexico,sn93061641,White Oaks golden era.,http://chroniclingamerica.loc.gov/lccn/sn93061641.json,30,1883-12-13,1884-07-03,New Mexico--Lincoln--White Oaks
New York,sn83030193,The evening world.,http://chroniclingamerica.loc.gov/lccn/sn83030193.json,14941,1887-10-10,1922-12-30,New York--New York--New York
New York,sn83030483,Gazette of the United-States.,http://chroniclingamerica.loc.gov/lccn/sn83030483.json,462,1789-04-15,1793-09-18,New York--New York--New York,Pennsylvania--Philadelphia--Philadelphia
New York,sn83030311,The herald.,http://chroniclingamerica.loc.gov/lccn/sn83030311.json,174,1836-01-01,1837-05-20,New York--New York--New York
New York,sn83030312,Morning herald.,http://chroniclingamerica.loc.gov/lccn/sn83030312.json,922,1837-05-22,1842-02-08,New York--New York--New York
New York,sn83045774,The New York herald.,http://chroniclingamerica.loc.gov/lccn/sn83045774.json,819,1920-10-01,1922-12-31,New York--New York--New York
New York,sn83030313,The New York herald.,http://chroniclingamerica.loc.gov/lccn/sn83030313.json,13677,1842-01-01,1920-01-31,New York--New York--New York
New York,sn83030213,New-York daily tribune.,http://chroniclingamerica.loc.gov/lccn/sn83030213.json,7480,1842-04-22,1866-04-09,New York--New York--New York
New York,sn83030212,New-York tribune.,http://chroniclingamerica.loc.gov/lccn/sn83030212.json,322,1841-04-10,1842-04-21,New York--New York--New York
New York,sn83030214,New-York tribune.,http://chroniclingamerica.loc.gov/lccn/sn83030214.json,19999,1866-04-10,1922-12-31,New York--New York--New York
New York,sn83035526,Radnička borba = Workers' struggle. [volume],http://chroniclingamerica.loc.gov/lccn/sn83035526.json,258,1941-01-16,1946-01-17,Michigan--Wayne--Detroit,New York--New York--New York,Ohio--Cuyahoga--Cleveland
New York,sn83030430,The Sun and New York press.,http://chroniclingamerica.loc.gov/lccn/sn83030430.json,28,1916-07-03,1916-07-30,New York--New York--New York
New York,sn83030273,The Sun and the New York herald.,http://chroniclingamerica.loc.gov/lccn/sn83030273.json,243,1920-02-01,1920-09-30,New York--New York--New York
New York,sn83030272,The sun.,http://chroniclingamerica.loc.gov/lccn/sn83030272.json,18980,1859-10-01,1916-07-02,New York--New York--New York
New York,sn83030431,The sun.,http://chroniclingamerica.loc.gov/lccn/sn83030431.json,1281,1916-07-31,1920-01-31,New York--New York--New York
New York,sn83030362,Sunday dispatch.,http://chroniclingamerica.loc.gov/lccn/sn83030362.json,6,1852-03-14,1852-04-18,New York--New York--New York
New York,sn88078683,The toiler.,http://chroniclingamerica.loc.gov/lccn/sn88078683.json,85,1920-01-07,1921-09-03,New York--New York--New York,Ohio--Cuyahoga--Cleveland
New York,sn99066040,The weekly sun.,http://chroniclingamerica.loc.gov/lccn/sn99066040.json,111,1861-07-13,1865-12-30,New York--New York--New York
New York,sn90065027,Workmen's advocate.,http://chroniclingamerica.loc.gov/lccn/sn90065027.json,266,1883-09-08,1891-03-28,Connecticut--New Haven--New Haven,New York--New York--New York
North Carolina,sn84020682,The Asheville citizen. [volume],http://chroniclingamerica.loc.gov/lccn/sn84020682.json,547,1885-04-21,1889-01-19,North Carolina--Buncombe--Asheville
North Carolina,sn91068076,Asheville daily citizen. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068076.json,1461,1890-04-01,1894-12-31,North Carolina--Buncombe--Asheville
North Carolina,sn87070090,The banner-enterprise. [volume],http://chroniclingamerica.loc.gov/lccn/sn87070090.json,22,1883-04-19,1884-08-09,North Carolina--New Hanover--Wilmington,North Carolina--Wake--Raleigh
North Carolina,sn91068499,The Burke County news. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068499.json,103,1899-01-13,1900-12-28,North Carolina--Burke--Morganton
North Carolina,sn84026488,Carolina watchman. [volume],http://chroniclingamerica.loc.gov/lccn/sn84026488.json,665,1904-01-04,1937-01-29,North Carolina--Rowan--Salisbury
North Carolina,sn91068245,The Caucasian.,http://chroniclingamerica.loc.gov/lccn/sn91068245.json,1152,1889-02-28,1913-05-15,North Carolina--Sampson--Clinton,North Carolina--Wake--Raleigh,North Carolina--Wayne--Goldsboro
North Carolina,sn91068247,The Charlotte Democrat. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068247.json,525,1887-07-15,1897-10-07,North Carolina--Mecklenburg--Charlotte
North Carolina,sn84020713,The Charlotte Democrat.,http://chroniclingamerica.loc.gov/lccn/sn84020713.json,552,1870-12-22,1881-09-30,North Carolina--Mecklenburg--Charlotte
North Carolina,sn84020714,Charlotte home and Democrat. [volume],http://chroniclingamerica.loc.gov/lccn/sn84020714.json,294,1881-10-07,1887-07-08,North Carolina--Mecklenburg--Charlotte
North Carolina,sn84020716,The Charlotte journal.,http://chroniclingamerica.loc.gov/lccn/sn84020716.json,763,1836-01-01,1851-12-17,North Carolina--Mecklenburg--Charlotte
North Carolina,sn83004710,Cherokee scout. [volume],http://chroniclingamerica.loc.gov/lccn/sn83004710.json,15,1890-10-21,1917-08-17,North Carolina--Cherokee--Murphy
North Carolina,sn92073908,The commonwealth.,http://chroniclingamerica.loc.gov/lccn/sn92073908.json,1618,1896-06-18,1922-12-28,North Carolina--Halifax--Scotland Neck
North Carolina,sn92073906,The commonwealth.,http://chroniclingamerica.loc.gov/lccn/sn92073906.json,56,1882-08-03,1883-10-04,North Carolina--Halifax--Scotland Neck
North Carolina,sn91068236,The daily Caucasian.,http://chroniclingamerica.loc.gov/lccn/sn91068236.json,7,1895-01-15,1895-03-14,North Carolina--Wake--Raleigh
North Carolina,sn91068075,The daily citizen. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068075.json,200,1889-08-01,1890-03-31,North Carolina--Buncombe--Asheville
North Carolina,sn83025813,The daily confederate.,http://chroniclingamerica.loc.gov/lccn/sn83025813.json,358,1864-01-26,1865-04-11,North Carolina--Wake--Raleigh
North Carolina,sn91068099,The daily independent.,http://chroniclingamerica.loc.gov/lccn/sn91068099.json,295,1936-08-31,1937-08-13,North Carolina--Pasquotank--Elizabeth City
North Carolina,sn92072977,The daily state chronicle. [volume],http://chroniclingamerica.loc.gov/lccn/sn92072977.json,385,1890-03-06,1891-05-31,North Carolina--Wake--Raleigh
North Carolina,sn92073954,The daily times. [volume],http://chroniclingamerica.loc.gov/lccn/sn92073954.json,714,1918-06-07,1922-03-08,North Carolina--Wilson--Wilson
North Carolina,sn92073907,The Democrat.,http://chroniclingamerica.loc.gov/lccn/sn92073907.json,548,1885-02-19,1896-06-11,North Carolina--Halifax--Scotland Neck
North Carolina,sn91068305,The Durham daily globe.,http://chroniclingamerica.loc.gov/lccn/sn91068305.json,1031,1889-10-06,1894-11-12,North Carolina--Durham--Durham
North Carolina,sn91068345,Durham daily recorder. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068345.json,10,1886-05-07,1887-11-26,North Carolina--Durham--Durham
North Carolina,sn84020731,The Durham recorder. [volume],http://chroniclingamerica.loc.gov/lccn/sn84020731.json,786,1879-07-02,1911-12-29,North Carolina--Durham--Durham,North Carolina--Orange--Hillsboro
North Carolina,2016236632,Durham recorder. [volume],http://chroniclingamerica.loc.gov/lccn/2016236632.json,24,1887-12-03,1888-02-29,North Carolina--Durham--Durham
North Carolina,sn92073987,The enquirer southerner. [volume],http://chroniclingamerica.loc.gov/lccn/sn92073987.json,51,1874-01-02,1875-01-22,North Carolina--Edgecombe--Tarboro
North Carolina,sn85042098,The farmer and mechanic. [volume],http://chroniclingamerica.loc.gov/lccn/sn85042098.json,382,1877-11-08,1885-06-24,North Carolina--Wake--Raleigh
North Carolina,sn99061556,The farmer and mechanic. [volume],http://chroniclingamerica.loc.gov/lccn/sn99061556.json,657,1897-10-05,1915-11-02,North Carolina--Wake--Raleigh
North Carolina,sn91068084,Fisherman & farmer. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068084.json,668,1887-12-16,1901-12-26,North Carolina--Chowan--Edenton,North Carolina--Pasquotank--Elizabeth City
North Carolina,sn91068504,The fool-killer. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068504.json,34,1919-08-01,1922-11-01,North Carolina--Wilkes--Boomer
North Carolina,sn91068502,The fool-killer.,http://chroniclingamerica.loc.gov/lccn/sn91068502.json,84,1910-01-01,1917-07-01,North Carolina--Wilkes--Boomer,North Carolina--Wilkes--Moravian Falls
North Carolina,sn92061679,The free press.,http://chroniclingamerica.loc.gov/lccn/sn92061679.json,208,1898-11-18,1905-07-14,North Carolina--Moore--Southern Pines
North Carolina,sn91068160,French Broad hustler and Western Carolina Democrat. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068160.json,30,1916-01-06,1916-08-03,North Carolina--Henderson--Hendersonville
North Carolina,sn91068158,The French Broad hustler. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068158.json,299,1905-01-05,1911-12-28,North Carolina--Henderson--Hendersonville
North Carolina,sn91068161,French Broad hustler. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068161.json,152,1916-08-17,1919-07-31,North Carolina--Henderson--Hendersonville
North Carolina,sn83027097,The gazette.,http://chroniclingamerica.loc.gov/lccn/sn83027097.json,66,1891-10-24,1898-02-19,North Carolina--Wake--Raleigh
North Carolina,sn91068402,The gold leaf. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068402.json,1252,1882-06-08,1911-04-13,North Carolina--Vance--Henderson
North Carolina,sn91068341,Goldsboro semi-weekly argus. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068341.json,77,1909-03-17,1909-12-22,North Carolina--Wayne--Goldsboro
North Carolina,sn91068338,The Goldsboro star. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068338.json,28,1881-05-28,1882-07-22,North Carolina--Wayne--Goldsboro
North Carolina,sn84020751,Goldsboro weekly argus. [volume],http://chroniclingamerica.loc.gov/lccn/sn84020751.json,792,1892-04-14,1909-03-11,North Carolina--Wayne--Goldsboro
North Carolina,sn95072297,Goldsboro weekly argus. [volume],http://chroniclingamerica.loc.gov/lccn/sn95072297.json,99,1914-01-01,1915-12-23,North Carolina--Wayne--Goldsboro
North Carolina,sn91068503,Good news. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068503.json,20,1917-08-01,1919-07-01,North Carolina--Wilkes--Boomer
North Carolina,sn91068401,Henderson daily dispatch.,http://chroniclingamerica.loc.gov/lccn/sn91068401.json,2317,1940-01-01,1946-12-31,North Carolina--Vance--Henderson
North Carolina,sn91068403,Henderson gold leaf. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068403.json,37,1911-04-20,1911-12-28,North Carolina--Vance--Henderson
North Carolina,2017236973,"The herald of the Twin Cities, Roanoke Rapids, Rosemary. [volume]",http://chroniclingamerica.loc.gov/lccn/2017236973.json,107,1929-06-13,1931-06-18,North Carolina--Halifax--Roanoke Rapids
North Carolina,sn91068423,Hickory daily record. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068423.json,2239,1915-09-11,1922-12-30,North Carolina--Catawba--Hickory
North Carolina,sn91068347,Hillsboro recorder.,http://chroniclingamerica.loc.gov/lccn/sn91068347.json,51,1887-08-11,1888-08-02,North Carolina--Orange--Hillsboro
North Carolina,sn84026472,The Hillsborough recorder.,http://chroniclingamerica.loc.gov/lccn/sn84026472.json,2131,1820-03-01,1879-03-05,North Carolina--Orange--Hillsboro
North Carolina,sn83025812,The independent. [volume],http://chroniclingamerica.loc.gov/lccn/sn83025812.json,936,1919-01-10,1936-09-04,North Carolina--Pasquotank--Elizabeth City
North Carolina,sn91068765,Jackson County journal.,http://chroniclingamerica.loc.gov/lccn/sn91068765.json,242,1913-01-03,1919-12-19,North Carolina--Jackson--Sylva
North Carolina,sn88074095,Journal of freedom. [volume],http://chroniclingamerica.loc.gov/lccn/sn88074095.json,5,1865-09-30,1865-10-28,North Carolina--Wake--Raleigh
North Carolina,sn92072981,The journal of industry. [volume],http://chroniclingamerica.loc.gov/lccn/sn92072981.json,2,1879-04-01,1880-10-09,North Carolina--Wake--Raleigh
North Carolina,sn91068695,Marion progress. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068695.json,990,1930-01-02,1949-12-29,North Carolina--McDowell--Marion
North Carolina,sn91068476,The Monroe journal. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068476.json,1420,1903-03-17,1922-12-29,North Carolina--Union--Monroe
North Carolina,sn84026546,Newbern progress. [volume],http://chroniclingamerica.loc.gov/lccn/sn84026546.json,8,1863-01-21,1863-02-04,North Carolina--Craven--New Bern
North Carolina,sn84026547,Newbern weekly progress. [volume],http://chroniclingamerica.loc.gov/lccn/sn84026547.json,281,1858-10-28,1863-01-17,North Carolina--Craven--New Bern
North Carolina,sn92074061,The news and views.,http://chroniclingamerica.loc.gov/lccn/sn92074061.json,215,1950-01-03,1952-06-30,North Carolina--Onslow--Jacksonville
North Carolina,sn92073076,North Carolina gazette.,http://chroniclingamerica.loc.gov/lccn/sn92073076.json,1,1885-09-26,1885-09-26,North Carolina--Wake--Raleigh
North Carolina,sn85038643,North Carolina Republican. [volume],http://chroniclingamerica.loc.gov/lccn/sn85038643.json,4,1880-03-19,1880-11-12,North Carolina--Wake--Raleigh
North Carolina,sn84024517,North Carolina standard. [volume],http://chroniclingamerica.loc.gov/lccn/sn84024517.json,121,1850-11-02,1852-01-03,North Carolina--Wake--Raleigh
North Carolina,sn85042147,The North-Carolina standard.,http://chroniclingamerica.loc.gov/lccn/sn85042147.json,773,1836-01-07,1850-10-23,North Carolina--Wake--Raleigh
North Carolina,sn84020750,The North-Carolinian. [volume],http://chroniclingamerica.loc.gov/lccn/sn84020750.json,928,1839-03-09,1861-04-27,North Carolina--Cumberland--Fayetteville
North Carolina,2017236972,Old Fort news. [volume],http://chroniclingamerica.loc.gov/lccn/2017236972.json,90,1930-01-02,1931-09-17,North Carolina--McDowell--Old Fort
North Carolina,sn92074060,The Onslow County news and views.,http://chroniclingamerica.loc.gov/lccn/sn92074060.json,308,1942-11-13,1945-12-25,North Carolina--Onslow--Jacksonville
North Carolina,sn85042052,Orange County observer.,http://chroniclingamerica.loc.gov/lccn/sn85042052.json,1142,1880-10-23,1916-05-11,North Carolina--Orange--Hillsborough
North Carolina,sn84026637,"Our living and our dead ; or, Testimony from the battlefields. [volume]",http://chroniclingamerica.loc.gov/lccn/sn84026637.json,9,1873-07-02,1873-08-27,North Carolina--Craven--New Bern
North Carolina,sn84026636,Our living and our dead. [volume],http://chroniclingamerica.loc.gov/lccn/sn84026636.json,46,1873-09-03,1874-08-05,North Carolina--Craven--New Bern
North Carolina,sn92073050,The progressive farmer and the cotton plant.,http://chroniclingamerica.loc.gov/lccn/sn92073050.json,52,1904-09-27,1905-09-26,North Carolina--Wake--Raleigh
North Carolina,sn92073049,The progressive farmer.,http://chroniclingamerica.loc.gov/lccn/sn92073049.json,952,1886-02-10,1904-09-20,North Carolina--Forsyth--Winston,North Carolina--Forsyth--Winston-Salem,North Carolina--Wake--Raleigh
North Carolina,sn91068415,The review. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068415.json,455,1910-10-22,1921-12-22,North Carolina--Guilford--High Point
North Carolina,sn91068749,Roanoke Rapids daily herald.,http://chroniclingamerica.loc.gov/lccn/sn91068749.json,92,1948-09-13,1948-12-31,North Carolina--Halifax--Roanoke Rapids
North Carolina,sn91068748,Roanoke Rapids herald. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068748.json,445,1914-05-01,1924-02-15,North Carolina--Halifax--Roanoke Rapids
North Carolina,2017236974,Roanoke Rapids herald. [volume],http://chroniclingamerica.loc.gov/lccn/2017236974.json,932,1931-06-23,1948-09-09,North Carolina--Halifax--Roanoke Rapids
North Carolina,sn84026483,The Robesonian. [volume],http://chroniclingamerica.loc.gov/lccn/sn84026483.json,561,1872-06-20,1918-12-30,North Carolina--Robeson--Lumberton
North Carolina,sn91068736,Rockingham post-dispatch. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068736.json,269,1917-12-06,1922-12-29,North Carolina--Richmond--Rockingham
North Carolina,sn91068083,The semi-weekly fisherman & farmer. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068083.json,32,1887-08-23,1887-12-09,North Carolina--Chowan--Edenton
North Carolina,sn91068367,The semi-weekly messenger. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068367.json,1145,1897-03-04,1908-04-07,North Carolina--New Hanover--Wilmington
North Carolina,sn84024518,Semi-weekly North-Carolina standard. [volume],http://chroniclingamerica.loc.gov/lccn/sn84024518.json,161,1852-01-07,1853-07-27,North Carolina--Wake--Raleigh
North Carolina,sn83045450,Semi-weekly standard.,http://chroniclingamerica.loc.gov/lccn/sn83045450.json,1175,1853-07-30,1865-03-24,North Carolina--Wake--Raleigh
North Carolina,sn90052434,The southerner. [volume],http://chroniclingamerica.loc.gov/lccn/sn90052434.json,577,1852-01-03,1867-08-29,North Carolina--Edgecombe--Tarboro
North Carolina,sn84026561,Spirit of the age. [volume],http://chroniclingamerica.loc.gov/lccn/sn84026561.json,552,1850-08-23,1865-02-04,North Carolina--Wake--Raleigh
North Carolina,sn91090200,The state chronicle. [volume],http://chroniclingamerica.loc.gov/lccn/sn91090200.json,326,1883-09-15,1892-11-01,North Carolina--Wake--Raleigh
North Carolina,sn92072978,The state chronicle. [volume],http://chroniclingamerica.loc.gov/lccn/sn92072978.json,645,1891-06-02,1893-06-30,North Carolina--Wake--Raleigh
North Carolina,sn91068333,Die Suedliche post. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068333.json,3,1869-10-01,1869-11-27,North Carolina--Wayne--Goldsboro
North Carolina,sn91068129,The sun.,http://chroniclingamerica.loc.gov/lccn/sn91068129.json,11,1883-09-26,1885-04-29,North Carolina--Cumberland--Fayetteville
North Carolina,sn91068761,Tabor City tribune.,http://chroniclingamerica.loc.gov/lccn/sn91068761.json,928,1946-07-05,1963-12-25,North Carolina--Columbus--Tabor City
North Carolina,sn85042204,Tarboro' press. [volume],http://chroniclingamerica.loc.gov/lccn/sn85042204.json,198,1848-01-08,1851-12-20,North Carolina--Edgecombe--Tarboro
North Carolina,sn84026522,The Tarboro' southerner. [volume],http://chroniclingamerica.loc.gov/lccn/sn84026522.json,309,1867-09-05,1873-11-06,North Carolina--Edgecombe--Tarboro
North Carolina,sn85042205,The Tarborough southerner. [volume],http://chroniclingamerica.loc.gov/lccn/sn85042205.json,90,1875-01-29,1876-12-22,North Carolina--Edgecombe--Tarboro
North Carolina,sn86063811,The times-news.,http://chroniclingamerica.loc.gov/lccn/sn86063811.json,1875,1933-01-02,1938-12-31,North Carolina--Henderson--Hendersonville
North Carolina,sn85042146,The tri-weekly standard.,http://chroniclingamerica.loc.gov/lccn/sn85042146.json,302,1866-03-20,1868-07-11,North Carolina--Wake--Raleigh
North Carolina,sn82007642,Watauga Democrat.,http://chroniclingamerica.loc.gov/lccn/sn82007642.json,1707,1888-08-22,1922-12-28,North Carolina--Watauga--Boone
North Carolina,sn91068244,The weekly Caucasian.,http://chroniclingamerica.loc.gov/lccn/sn91068244.json,3,1884-03-13,1888-03-01,North Carolina--Sampson--Clinton
North Carolina,sn86077149,Weekly confederate.,http://chroniclingamerica.loc.gov/lccn/sn86077149.json,45,1864-02-10,1865-03-15,North Carolina--Wake--Raleigh
North Carolina,sn91068137,The weekly intelligencer. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068137.json,25,1864-02-10,1865-02-08,North Carolina--Cumberland--Fayetteville,North Carolina--New Hanover--Wilmington
North Carolina,sn84045030,Weekly North Carolina standard.,http://chroniclingamerica.loc.gov/lccn/sn84045030.json,414,1850-10-30,1858-11-10,North Carolina--Wake--Raleigh
North Carolina,sn85042148,The weekly North-Carolina standard. [volume],http://chroniclingamerica.loc.gov/lccn/sn85042148.json,189,1866-01-03,1869-08-18,North Carolina--Wake--Raleigh
North Carolina,sn92073231,The weekly sentinel. [volume],http://chroniclingamerica.loc.gov/lccn/sn92073231.json,60,1886-05-06,1887-07-07,North Carolina--Forsyth--Winston,North Carolina--Forsyth--Winston-Salem
North Carolina,sn87070095,The weekly standard. [volume],http://chroniclingamerica.loc.gov/lccn/sn87070095.json,47,1869-08-25,1870-12-28,North Carolina--Wake--Raleigh
North Carolina,sn83045706,Weekly standard. [volume],http://chroniclingamerica.loc.gov/lccn/sn83045706.json,319,1858-11-17,1865-04-05,North Carolina--Wake--Raleigh
North Carolina,sn91068159,Western Carolina Democrat and French Broad hustler. [volume],http://chroniclingamerica.loc.gov/lccn/sn91068159.json,159,1913-01-02,1915-12-23,North Carolina--Henderson--Hendersonville
North Carolina,sn84020712,The western Democrat.,http://chroniclingamerica.loc.gov/lccn/sn84020712.json,742,1853-01-28,1868-12-29,North Carolina--Mecklenburg--Charlotte
North Carolina,sn84026526,Western sentinel. [volume],http://chroniclingamerica.loc.gov/lccn/sn84026526.json,690,1857-01-23,1886-04-29,North Carolina--Forsyth--Winston,North Carolina--Forsyth--Winston-Salem
North Carolina,sn92073232,The western sentinel. [volume],http://chroniclingamerica.loc.gov/lccn/sn92073232.json,528,1887-07-14,1920-05-25,North Carolina--Forsyth--Winston-Salem
North Carolina,sn84026536,Wilmington journal.,http://chroniclingamerica.loc.gov/lccn/sn84026536.json,1603,1844-09-21,1876-10-27,North Carolina--New Hanover--Wilmington
North Carolina,sn78002169,The Wilmington morning star.,http://chroniclingamerica.loc.gov/lccn/sn78002169.json,2904,1940-01-01,1947-12-31,North Carolina--New Hanover--Wilmington
North Carolina,sn92073953,The Wilson times. [volume],http://chroniclingamerica.loc.gov/lccn/sn92073953.json,359,1896-02-21,1922-03-24,North Carolina--Wilson--Wilson
North Dakota,sn84024777,The Bad Lands cow boy.,http://chroniclingamerica.loc.gov/lccn/sn84024777.json,131,1884-02-07,1886-12-23,North Dakota--Billings--Little Missouri,North Dakota--Billings--Medora
North Dakota,sn85042242,Bismarck daily tribune.,http://chroniclingamerica.loc.gov/lccn/sn85042242.json,5233,1884-03-24,1916-11-20,North Dakota--Burleigh--Bismarck
North Dakota,sn84022128,Bismarck tri-weekly tribune.,http://chroniclingamerica.loc.gov/lccn/sn84022128.json,123,1877-06-04,1878-04-09,North Dakota--Burleigh--Bismarck
North Dakota,sn84022127,The Bismarck tribune. [volume],http://chroniclingamerica.loc.gov/lccn/sn84022127.json,95,1873-07-11,1875-11-03,North Dakota--Burleigh--Bismarck
North Dakota,sn85042243,The Bismarck tribune.,http://chroniclingamerica.loc.gov/lccn/sn85042243.json,2822,1916-11-21,1925-12-31,North Dakota--Burleigh--Bismarck,North Dakota--Morton--Mandan
North Dakota,sn85042331,Bismarck tribune.,http://chroniclingamerica.loc.gov/lccn/sn85042331.json,286,1878-10-09,1884-05-30,North Dakota--Burleigh--Bismarck
North Dakota,sn85042588,Bismarck weekly tribune.,http://chroniclingamerica.loc.gov/lccn/sn85042588.json,741,1884-06-06,1911-09-15,North Dakota--Burleigh--Bismarck
North Dakota,sn84022129,Bismarck weekly tribune.,http://chroniclingamerica.loc.gov/lccn/sn84022129.json,113,1875-11-13,1878-10-02,North Dakota--Burleigh--Bismarck
North Dakota,sn88076086,The Bottineau courant.,http://chroniclingamerica.loc.gov/lccn/sn88076086.json,1442,1895-05-04,1922-12-28,North Dakota--Bottineau--Bottineau
North Dakota,sn88076679,The Bottineau pioneer.,http://chroniclingamerica.loc.gov/lccn/sn88076679.json,375,1886-09-23,1895-04-27,North Dakota--Bottineau--Bottineau
North Dakota,sn88076095,The Bowbells tribune.,http://chroniclingamerica.loc.gov/lccn/sn88076095.json,967,1899-12-01,1922-12-29,North Dakota--Burke--Bowbells,North Dakota--Ward--Bowbells
North Dakota,sn88076433,Cavalier County farmers press.,http://chroniclingamerica.loc.gov/lccn/sn88076433.json,70,1920-04-22,1921-08-18,North Dakota--Cavalier--Langdon
North Dakota,sn88076341,The Cooperstown courier.,http://chroniclingamerica.loc.gov/lccn/sn88076341.json,190,1902-05-22,1906-01-04,North Dakota--Griggs--Cooperstown
North Dakota,sn88076993,Cooperstown courier.,http://chroniclingamerica.loc.gov/lccn/sn88076993.json,102,1883-01-26,1884-12-26,North Dakota--Griggs--Cooperstown
North Dakota,sn88076432,Courier Democrat.,http://chroniclingamerica.loc.gov/lccn/sn88076432.json,1425,1891-02-19,1920-04-15,North Dakota--Cavalier--Langdon
North Dakota,sn88076515,Devils Lake inter-ocean and Devils Lake free press.,http://chroniclingamerica.loc.gov/lccn/sn88076515.json,193,1905-12-01,1909-08-06,North Dakota--Ramsey--Devils Lake
North Dakota,sn88076516,Devils Lake inter-ocean.,http://chroniclingamerica.loc.gov/lccn/sn88076516.json,240,1909-08-13,1914-12-25,North Dakota--Ramsey--Devils Lake
North Dakota,sn88076514,Devils Lake inter-ocean.,http://chroniclingamerica.loc.gov/lccn/sn88076514.json,653,1884-10-11,1905-11-24,North Dakota--Ramsey--Devils Lake
North Dakota,sn88076523,Devils Lake weekly world.,http://chroniclingamerica.loc.gov/lccn/sn88076523.json,139,1911-06-30,1914-04-03,North Dakota--Ramsey--Devils Lake
North Dakota,sn88076525,The Devils Lake world and inter-ocean.,http://chroniclingamerica.loc.gov/lccn/sn88076525.json,266,1915-01-28,1920-06-16,North Dakota--Ramsey--Devils Lake
North Dakota,sn88076526,The Devils Lake world.,http://chroniclingamerica.loc.gov/lccn/sn88076526.json,131,1920-07-07,1922-12-27,North Dakota--Ramsey--Devils Lake
North Dakota,sn88076524,Devils Lake world.,http://chroniclingamerica.loc.gov/lccn/sn88076524.json,41,1914-04-10,1915-01-21,North Dakota--Ramsey--Devils
North Dakota,sn88076522,The Devils Lake world.,http://chroniclingamerica.loc.gov/lccn/sn88076522.json,25,1911-01-06,1911-06-23,North Dakota--Ramsey--Devils Lake
North Dakota,sn88076013,The Dickinson press.,http://chroniclingamerica.loc.gov/lccn/sn88076013.json,1706,1883-04-21,1917-12-29,North Dakota--Stark--Dickinson
North Dakota,sn87096040,Emmons County record.,http://chroniclingamerica.loc.gov/lccn/sn87096040.json,1969,1884-06-10,1922-12-28,North Dakota--Emmons--Linton,North Dakota--Emmons--Williamsport
North Dakota,sn85042373,The evening times.,http://chroniclingamerica.loc.gov/lccn/sn85042373.json,2187,1906-01-01,1914-03-28,North Dakota--Grand Forks--Grand Forks
North Dakota,sn85042224,The Fargo forum and daily republican.,http://chroniclingamerica.loc.gov/lccn/sn85042224.json,2199,1903-10-07,1911-12-30,North Dakota--Cass--Fargo
North Dakota,sn89074109,Golden Valley chronicle.,http://chroniclingamerica.loc.gov/lccn/sn89074109.json,452,1907-01-10,1916-12-15,North Dakota--Billings--Beach,North Dakota--Golden Valley--Beach
North Dakota,sn89074404,Grand Forks daily herald and the evening times.,http://chroniclingamerica.loc.gov/lccn/sn89074404.json,133,1914-03-30,1914-09-01,North Dakota--Grand Forks--Grand Forks
North Dakota,sn89074405,Grand Forks daily herald.,http://chroniclingamerica.loc.gov/lccn/sn89074405.json,558,1914-09-02,1916-06-30,North Dakota--Grand Forks--Grand Forks
